Sentiment,UserID,DateTime,Product,User,Comment,NO_Punctuations,Tokenized_Data,Stop_Words_Removed
0,2545,Mon Jun 08 00:12:16 UTC 2009,kindle2,nyctimes,I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.,i still love my kindle2 but reading the new york times on it does not feel natural i miss the bloomingdale ads,"['i', 'still', 'love', 'my', 'kindle2', 'but', 'reading', 'the', 'new', 'york', 'times', 'on', 'it', 'does', 'not', 'feel', 'natural', 'i', 'miss', 'the', 'bloomingdale', 'ads']","['still', 'love', 'kindle2', 'reading', 'new', 'york', 'times', 'feel', 'natural', 'miss', 'bloomingdale', 'ads']"
4,2546,Mon Jun 08 00:13:48 UTC 2009,kindle2,k8tb52,I love my Kindle2. No more stacks of books to trip over on the way to the loo.,i love my kindle2 no more stacks of books to trip over on the way to the loo,"['i', 'love', 'my', 'kindle2', 'no', 'more', 'stacks', 'of', 'books', 'to', 'trip', 'over', 'on', 'the', 'way', 'to', 'the', 'loo']","['love', 'kindle2', 'stacks', 'books', 'trip', 'way', 'loo']"
0,2558,Mon Jun 08 19:59:10 UTC 2009,at&t,taylorcarrigan,"Although today's keynote rocked, for every great announcement, AT&amp;T shit on us just a little bit more.",although todays keynote rocked for every great announcement atampt shit on us just a little bit more,"['although', 'todays', 'keynote', 'rocked', 'for', 'every', 'great', 'announcement', 'atampt', 'shit', 'on', 'us', 'just', 'a', 'little', 'bit', 'more']","['although', 'todays', 'keynote', 'rocked', 'every', 'great', 'announcement', 'atampt', 'shit', 'us', 'little', 'bit']"
0,2559,Mon Jun 08 19:59:50 UTC 2009,at&t,susanjane,"@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)",sheridanmarfil  its not so much my obsession with cell phones but the iphone  im a slave to atampt forever because of it ,"['sheridanmarfil', 'its', 'not', 'so', 'much', 'my', 'obsession', 'with', 'cell', 'phones', 'but', 'the', 'iphone', 'im', 'a', 'slave', 'to', 'atampt', 'forever', 'because', 'of', 'it', '']","['sheridanmarfil', 'much', 'obsession', 'cell', 'phones', 'iphone', 'im', 'slave', 'atampt', 'forever', '']"
2,2560,Mon Jun 08 20:01:17 UTC 2009,at&t,stick08,@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?,freitasm oh i see i thought atampt were 900mhz wcdma,"['freitasm', 'oh', 'i', 'see', 'i', 'thought', 'atampt', 'were', '900mhz', 'wcdma']","['freitasm', 'oh', 'see', 'thought', 'atampt', '900mhz', 'wcdma']"
2,2561,Mon Jun 08 20:01:55 UTC 2009,at&t,CaptainCraigos,@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?,plip where did you read about tethering support phil  just atampt or will o2 be joining in,"['plip', 'where', 'did', 'you', 'read', 'about', 'tethering', 'support', 'phil', 'just', 'atampt', 'or', 'will', 'o2', 'be', 'joining', 'in']","['plip', 'read', 'tethering', 'support', 'phil', 'atampt', 'o2', 'joining']"
0,2562,Mon Jun 08 20:06:40 UTC 2009,at&t,iPhoneFuzzball,Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter,fuzzball is more fun than atampt p httpfuzzballcomtwitter,"['fuzzball', 'is', 'more', 'fun', 'than', 'atampt', 'p', 'httpfuzzballcomtwitter']","['fuzzball', 'fun', 'atampt', 'p', 'httpfuzzballcomtwitter']"
0,2563,Mon Jun 08 20:07:44 UTC 2009,at&t,itsolivia,"Today is a good day to dislike AT&amp;T. Vote out of office indeed, @danielpunkass",today is a good day to dislike atampt vote out of office indeed danielpunkass,"['today', 'is', 'a', 'good', 'day', 'to', 'dislike', 'atampt', 'vote', 'out', 'of', 'office', 'indeed', 'danielpunkass']","['today', 'good', 'day', 'dislike', 'atampt', 'vote', 'office', 'indeed', 'danielpunkass']"
4,2564,Mon Jun 08 20:46:18 UTC 2009,wave sandbox,kyrabeckf,GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have class now... but I'll play with it soon enough! #io2009 #wave,got my wave sandbox invite extra excited too bad i have class now but ill play with it soon enough io2009 wave,"['got', 'my', 'wave', 'sandbox', 'invite', 'extra', 'excited', 'too', 'bad', 'i', 'have', 'class', 'now', 'but', 'ill', 'play', 'with', 'it', 'soon', 'enough', 'io2009', 'wave']","['got', 'wave', 'sandbox', 'invite', 'extra', 'excited', 'bad', 'class', 'ill', 'play', 'soon', 'enough', 'io2009', 'wave']"
0,2575,Tue Jun 09 03:58:11 UTC 2009,summize,auxesis,looks like summize has gone down. too many tweets from WWDC perhaps?,looks like summize has gone down too many tweets from wwdc perhaps,"['looks', 'like', 'summize', 'has', 'gone', 'down', 'too', 'many', 'tweets', 'from', 'wwdc', 'perhaps']","['looks', 'like', 'summize', 'gone', 'many', 'tweets', 'wwdc', 'perhaps']"
2,2576,Tue Jun 09 05:14:20 UTC 2009,kindle2,deedeewarren,I hope the girl at work  buys my Kindle2,i hope the girl at work  buys my kindle2,"['i', 'hope', 'the', 'girl', 'at', 'work', 'buys', 'my', 'kindle2']","['hope', 'girl', 'work', 'buys', 'kindle2']"
2,2577,Tue Jun 09 05:14:32 UTC 2009,kindle2,RogerSPress,Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush,missed this insightfilled may column one smart guy looking closely at why hes impressed with kindle2 httpbitlyi0pey wroush,"['missed', 'this', 'insightfilled', 'may', 'column', 'one', 'smart', 'guy', 'looking', 'closely', 'at', 'why', 'hes', 'impressed', 'with', 'kindle2', 'httpbitlyi0pey', 'wroush']","['missed', 'insightfilled', 'may', 'column', 'one', 'smart', 'guy', 'looking', 'closely', 'hes', 'impressed', 'kindle2', 'httpbitlyi0pey', 'wroush']"
4,2578,Tue Jun 09 05:17:27 UTC 2009,kindle2,kmozena,"@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen",sklososky thanks so much from one of your very happy kindle2 winners   i was so surprised fabulous thank you best kathleen,"['sklososky', 'thanks', 'so', 'much', 'from', 'one', 'of', 'your', 'very', 'happy', 'kindle2', 'winners', 'i', 'was', 'so', 'surprised', 'fabulous', 'thank', 'you', 'best', 'kathleen']","['sklososky', 'thanks', 'much', 'one', 'happy', 'kindle2', 'winners', 'surprised', 'fabulous', 'thank', 'best', 'kathleen']"
0,2579,Tue Jun 09 05:53:40 UTC 2009,iphone app,Jesssssii,Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T,man i kinda dislike apple right now case in point the iphone 3gs wish there was a video recorder app please httpbitlydzm1t,"['man', 'i', 'kinda', 'dislike', 'apple', 'right', 'now', 'case', 'in', 'point', 'the', 'iphone', '3gs', 'wish', 'there', 'was', 'a', 'video', 'recorder', 'app', 'please', 'httpbitlydzm1t']","['man', 'kinda', 'dislike', 'apple', 'right', 'case', 'point', 'iphone', '3gs', 'wish', 'video', 'recorder', 'app', 'please', 'httpbitlydzm1t']"
4,7011,Wed Jun 10 04:03:37 UTC 2009,kindle2,jimhong,@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.,cwong08 i have a kindle2 amp sony prs500 like it physical device feels good font is nice pg turns are snappy enuf ui a little klunky,"['cwong08', 'i', 'have', 'a', 'kindle2', 'amp', 'sony', 'prs500', 'like', 'it', 'physical', 'device', 'feels', 'good', 'font', 'is', 'nice', 'pg', 'turns', 'are', 'snappy', 'enuf', 'ui', 'a', 'little', 'klunky']","['cwong08', 'kindle2', 'amp', 'sony', 'prs500', 'like', 'physical', 'device', 'feels', 'good', 'font', 'nice', 'pg', 'turns', 'snappy', 'enuf', 'ui', 'little', 'klunky']"
4,7012,Wed Jun 10 04:03:53 UTC 2009,kindle2,Ant_Ward,"The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?",the kindle2 seems the best ereader but will it work in the uk and where can i get one,"['the', 'kindle2', 'seems', 'the', 'best', 'ereader', 'but', 'will', 'it', 'work', 'in', 'the', 'uk', 'and', 'where', 'can', 'i', 'get', 'one']","['kindle2', 'seems', 'best', 'ereader', 'work', 'uk', 'get', 'one']"
4,7015,Wed Jun 10 05:24:40 UTC 2009,google,popitlockit,"I have a google addiction. Thank you for pointing that out, @annamartin123. Hahaha.",i have a google addiction thank you for pointing that out annamartin123 hahaha,"['i', 'have', 'a', 'google', 'addiction', 'thank', 'you', 'for', 'pointing', 'that', 'out', 'annamartin123', 'hahaha']","['google', 'addiction', 'thank', 'pointing', 'annamartin123', 'hahaha']"
2,7055,Wed Jun 10 15:31:56 UTC 2009,visa card,FionaSarah,@ruby_gem My primary debit card is Visa Electron.,rubygem my primary debit card is visa electron,"['rubygem', 'my', 'primary', 'debit', 'card', 'is', 'visa', 'electron']","['rubygem', 'primary', 'debit', 'card', 'visa', 'electron']"
2,8051,Wed Jun 10 15:31:59 UTC 2009,visa card,MalloryRayne,Off to the bank to get my new visa platinum card,off to the bank to get my new visa platinum card,"['off', 'to', 'the', 'bank', 'to', 'get', 'my', 'new', 'visa', 'platinum', 'card']","['bank', 'get', 'new', 'visa', 'platinum', 'card']"
0,8052,Wed Jun 10 15:32:06 UTC 2009,visa card,_abi_,"dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?",dearest google you rich bastards the visa card you sent me doesnt work why screw a little guy like me,"['dearest', 'google', 'you', 'rich', 'bastards', 'the', 'visa', 'card', 'you', 'sent', 'me', 'doesnt', 'work', 'why', 'screw', 'a', 'little', 'guy', 'like', 'me']","['dearest', 'google', 'rich', 'bastards', 'visa', 'card', 'sent', 'doesnt', 'work', 'screw', 'little', 'guy', 'like']"
2,13051,Sat Jun 13 16:23:31 UTC 2009,Bobby Flay,sfkerropi6,has a date with bobby flay and gut fieri from food network,has a date with bobby flay and gut fieri from food network,"['has', 'a', 'date', 'with', 'bobby', 'flay', 'and', 'gut', 'fieri', 'from', 'food', 'network']","['date', 'bobby', 'flay', 'gut', 'fieri', 'food', 'network']"
4,13052,Sat Jun 13 16:24:08 UTC 2009,Bobby Flay,tessalau,Excited about seeing Bobby Flay and Guy Fieri tomorrow at the Great American Food &amp; Music Fest!,excited about seeing bobby flay and guy fieri tomorrow at the great american food amp music fest,"['excited', 'about', 'seeing', 'bobby', 'flay', 'and', 'guy', 'fieri', 'tomorrow', 'at', 'the', 'great', 'american', 'food', 'amp', 'music', 'fest']","['excited', 'seeing', 'bobby', 'flay', 'guy', 'fieri', 'tomorrow', 'great', 'american', 'food', 'amp', 'music', 'fest']"
4,13053,Sat Jun 13 16:24:12 UTC 2009,Bobby Flay,ZFilth,Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.,gonna go see bobby flay 2moro at shoreline eat and drink gonna be good,"['gonna', 'go', 'see', 'bobby', 'flay', '2moro', 'at', 'shoreline', 'eat', 'and', 'drink', 'gonna', 'be', 'good']","['gonna', 'go', 'see', 'bobby', 'flay', '2moro', 'shoreline', 'eat', 'drink', 'gonna', 'good']"
4,13054,Sat Jun 13 16:24:25 UTC 2009,Bobby Flay,annieblane,can't wait for the great american food and music festival at shoreline tomorrow.  mmm...katz pastrami and bobby flay. yes please.,cant wait for the great american food and music festival at shoreline tomorrow  mmmkatz pastrami and bobby flay yes please,"['cant', 'wait', 'for', 'the', 'great', 'american', 'food', 'and', 'music', 'festival', 'at', 'shoreline', 'tomorrow', 'mmmkatz', 'pastrami', 'and', 'bobby', 'flay', 'yes', 'please']","['cant', 'wait', 'great', 'american', 'food', 'music', 'festival', 'shoreline', 'tomorrow', 'mmmkatz', 'pastrami', 'bobby', 'flay', 'yes', 'please']"
4,13055,Sat Jun 13 16:24:34 UTC 2009,Bobby Flay,LAURAcBRYAN,"My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today.",my dad was in ny for a day we ate at mesa grill last night and met bobby flay so much fun except i completely lost my voice today,"['my', 'dad', 'was', 'in', 'ny', 'for', 'a', 'day', 'we', 'ate', 'at', 'mesa', 'grill', 'last', 'night', 'and', 'met', 'bobby', 'flay', 'so', 'much', 'fun', 'except', 'i', 'completely', 'lost', 'my', 'voice', 'today']","['dad', 'ny', 'day', 'ate', 'mesa', 'grill', 'last', 'night', 'met', 'bobby', 'flay', 'much', 'fun', 'except', 'completely', 'lost', 'voice', 'today']"
0,13073,Sun Jun 14 04:35:33 UTC 2009,latex,NathanChalmers,Fighting with LaTex. Again...,fighting with latex again,"['fighting', 'with', 'latex', 'again']","['fighting', 'latex']"
0,13074,Sun Jun 14 04:35:53 UTC 2009,latex,LoonyLongbottom,@Iheartseverus we love you too and don't want you to die!!!!!!  Latex = the devil,iheartseverus we love you too and dont want you to die  latex  the devil,"['iheartseverus', 'we', 'love', 'you', 'too', 'and', 'dont', 'want', 'you', 'to', 'die', 'latex', 'the', 'devil']","['iheartseverus', 'love', 'dont', 'want', 'die', 'latex', 'devil']"
0,13075,Sun Jun 14 04:36:07 UTC 2009,latex,QuadError,"7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more.",7 hours 7 hours of inkscape crashing normally solid as a rock 7 hours of latex complaining at the slightest thing i cant take any more,"['7', 'hours', '7', 'hours', 'of', 'inkscape', 'crashing', 'normally', 'solid', 'as', 'a', 'rock', '7', 'hours', 'of', 'latex', 'complaining', 'at', 'the', 'slightest', 'thing', 'i', 'cant', 'take', 'any', 'more']","['7', 'hours', '7', 'hours', 'inkscape', 'crashing', 'normally', 'solid', 'rock', '7', 'hours', 'latex', 'complaining', 'slightest', 'thing', 'cant', 'take']"
2,13076,Sun Jun 14 21:35:58 UTC 2009,iran,musicmuse,How to Track Iran with Social Media: http://bit.ly/2BoqU,how to track iran with social media httpbitly2boqu,"['how', 'to', 'track', 'iran', 'with', 'social', 'media', 'httpbitly2boqu']","['track', 'iran', 'social', 'media', 'httpbitly2boqu']"
0,13077,Sun Jun 14 21:36:04 UTC 2009,iran,sketoaks,Shit's hitting the fan in Iran...craziness indeed #iranelection,shits hitting the fan in irancraziness indeed iranelection,"['shits', 'hitting', 'the', 'fan', 'in', 'irancraziness', 'indeed', 'iranelection']","['shits', 'hitting', 'fan', 'irancraziness', 'indeed', 'iranelection']"
0,13078,Sun Jun 14 21:36:09 UTC 2009,iran,jamespenycate,Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop.,monday already iran may implode kitchen is a disaster annagoss seems happy sebulous had a nice weekend and goldpanda is great whoop,"['monday', 'already', 'iran', 'may', 'implode', 'kitchen', 'is', 'a', 'disaster', 'annagoss', 'seems', 'happy', 'sebulous', 'had', 'a', 'nice', 'weekend', 'and', 'goldpanda', 'is', 'great', 'whoop']","['monday', 'already', 'iran', 'may', 'implode', 'kitchen', 'disaster', 'annagoss', 'seems', 'happy', 'sebulous', 'nice', 'weekend', 'goldpanda', 'great', 'whoop']"
2,14045,Sat Jun 13 16:13:59 UTC 2009,aapl,boardcentral,Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM),twitter stock buzz aapl esf spy spx palm  updated 1200 pm,"['twitter', 'stock', 'buzz', 'aapl', 'esf', 'spy', 'spx', 'palm', 'updated', '1200', 'pm']","['twitter', 'stock', 'buzz', 'aapl', 'esf', 'spy', 'spx', 'palm', 'updated', '1200', 'pm']"
4,14046,Sat Jun 13 16:23:41 UTC 2009,Bobby Flay,JimFacey,getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.,getting ready to test out some burger receipes this weekend bobby flay has some great receipes to try thanks bobby,"['getting', 'ready', 'to', 'test', 'out', 'some', 'burger', 'receipes', 'this', 'weekend', 'bobby', 'flay', 'has', 'some', 'great', 'receipes', 'to', 'try', 'thanks', 'bobby']","['getting', 'ready', 'test', 'burger', 'receipes', 'weekend', 'bobby', 'flay', 'great', 'receipes', 'try', 'thanks', 'bobby']"
2,14049,Sat Jun 13 16:24:03 UTC 2009,Bobby Flay,wetfishdesigns,@johncmayer is Bobby Flay joining you?,johncmayer is bobby flay joining you,"['johncmayer', 'is', 'bobby', 'flay', 'joining', 'you']","['johncmayer', 'bobby', 'flay', 'joining']"
4,14050,Sat Jun 13 16:24:15 UTC 2009,Bobby Flay,A_TALL_BLONDE,i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!,i lam so in love with bobby flay he is my favorite rt terrysimpson bflay you need a place in phoenix we have great peppers here,"['i', 'lam', 'so', 'in', 'love', 'with', 'bobby', 'flay', 'he', 'is', 'my', 'favorite', 'rt', 'terrysimpson', 'bflay', 'you', 'need', 'a', 'place', 'in', 'phoenix', 'we', 'have', 'great', 'peppers', 'here']","['lam', 'love', 'bobby', 'flay', 'favorite', 'rt', 'terrysimpson', 'bflay', 'need', 'place', 'phoenix', 'great', 'peppers']"
0,14069,Sun Jun 14 04:31:12 UTC 2009,latex,rooney_tunes,"I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)",i just created my first latex file from scratch that didnt work out very well see amandabittner  its a great time waster,"['i', 'just', 'created', 'my', 'first', 'latex', 'file', 'from', 'scratch', 'that', 'didnt', 'work', 'out', 'very', 'well', 'see', 'amandabittner', 'its', 'a', 'great', 'time', 'waster']","['created', 'first', 'latex', 'file', 'scratch', 'didnt', 'work', 'well', 'see', 'amandabittner', 'great', 'time', 'waster']"
4,14070,Sun Jun 14 04:31:23 UTC 2009,latex,roguemovement,using Linux and loving it - so much nicer than windows... Looking forward to using the wysiwyg latex editor!,using linux and loving it  so much nicer than windows looking forward to using the wysiwyg latex editor,"['using', 'linux', 'and', 'loving', 'it', 'so', 'much', 'nicer', 'than', 'windows', 'looking', 'forward', 'to', 'using', 'the', 'wysiwyg', 'latex', 'editor']","['using', 'linux', 'loving', 'much', 'nicer', 'windows', 'looking', 'forward', 'using', 'wysiwyg', 'latex', 'editor']"
4,14071,Sun Jun 14 04:31:28 UTC 2009,latex,yomcat,"After using LaTeX a lot, any other typeset mathematics just looks hideous.",after using latex a lot any other typeset mathematics just looks hideous,"['after', 'using', 'latex', 'a', 'lot', 'any', 'other', 'typeset', 'mathematics', 'just', 'looks', 'hideous']","['using', 'latex', 'lot', 'typeset', 'mathematics', 'looks', 'hideous']"
